index,url,video title,category,relevant
p69XLf4sfZ0,https://www.youtube.com/watch?v=p69XLf4sfZ0,Apply Farmyard Manure to Corn Seedlings Experience the Charm of Original Ecology Farming,People & Blogs,no
BNfj3ZWw7yA,https://www.youtube.com/watch?v=BNfj3ZWw7yA,Agricultural Practices 👩‍🌾🚜,Education,no
ev50ftV6YMY,https://www.youtube.com/watch?v=ev50ftV6YMY,Animal Equality: Shocking Cruelty of Foie Gras Farms in France,Pets & Animals,no
8BLtvx3z1uA,https://www.youtube.com/watch?v=8BLtvx3z1uA,How Solar Power is Revolutionizing Modern Agriculture,Education,no
PCASv-rj3wk,https://www.youtube.com/watch?v=PCASv-rj3wk,The FASTEST way to Grow Grass Seed!!,Education,no
hAki_LlKYZg,https://www.youtube.com/watch?v=hAki_LlKYZg,Building a Long-Term Food Storage Pantry: My 2024 Survival Secrets,People & Blogs,no
Do_p0WDJqP8,https://www.youtube.com/watch?v=Do_p0WDJqP8,Types of Crops Kharif and Rabi | Middle School Science | Khan Academy,Education,no
5Rs5aO40WL4,https://www.youtube.com/watch?v=5Rs5aO40WL4,Tyler the Creator - Answer [Official Video],People & Blogs,no
774-NJlceJQ,https://www.youtube.com/watch?v=774-NJlceJQ,Manufacturing and Business Protocols for Goats Milk Soap Penny Adler SD,Education,no
DeNXvDGAmyI,https://www.youtube.com/watch?v=DeNXvDGAmyI,2025 Horse and Cattle Market Outlook Thoughts on High Cattle Prices Predictions for Future,People & Blogs,no
Hef10dPHXu8,https://www.youtube.com/watch?v=Hef10dPHXu8,#One machine for tilling ditching weeding and fertilizing ZongshenPowerFourStrokeMultifunctional,People & Blogs,no
LR7dIMd0zoY,https://www.youtube.com/watch?v=LR7dIMd0zoY,3HP Solar Pump – Real Water Test! #submersiblepump #solarwaterpump #pumpmanufacturer,Science & Technology,no
s6vq8_rln2Q,https://www.youtube.com/watch?v=s6vq8_rln2Q,UP BScAgric (Agricultural Economics and Agribusiness Management),Entertainment,no
3I4Zgziz9Zo,https://www.youtube.com/watch?v=3I4Zgziz9Zo,Helping a Farmer Feed and Care For His Animals (Educational Farm Video For Kids),Pets & Animals,no
mP4k71d2ZyU,https://www.youtube.com/watch?v=mP4k71d2ZyU,watermelon farming technique  2G/3G cutting #shorts #satisfying #agriculture #farming #foryou‪,People & Blogs,no
B5heMtaWC9g,https://www.youtube.com/watch?v=B5heMtaWC9g,Mixing feed for 120 cows,People & Blogs,no
JpFbcnOan6I,https://www.youtube.com/watch?v=JpFbcnOan6I,Wet Rice From Seed To Harvest Process - Amazing Modern Asia Agriculture Technology -,Science & Technology,no
GewFFgpwYDk,https://www.youtube.com/watch?v=GewFFgpwYDk,FAFO the Literal Definition #trump #usa #fafo #maga #tomatoes #shorts #viralshorts,News & Politics,no
qIE_JpPEJwU,https://www.youtube.com/watch?v=qIE_JpPEJwU,Farm Work with Livestock A Day on the Farm,People & Blogs,no
tgW6EHCKNoo,https://www.youtube.com/watch?v=tgW6EHCKNoo,Farm Tax Exemption- Expert Advice!,Education,no
Ct3CL22RpTg,https://www.youtube.com/watch?v=Ct3CL22RpTg,Regenerative Agriculture on a Small Scale | What it Looks Like,Education,no
Xl4mlZy0Ixw,https://www.youtube.com/watch?v=Xl4mlZy0Ixw,QUICK And EASY Method To Plant Grass Seed // Seeding A New Lawn In Spring,Howto & Style,no
k17BAlsBKg8,https://www.youtube.com/watch?v=k17BAlsBKg8,What Are Farm Activities For Preschoolers? - Childhood Education Zone,People & Blogs,no
p6aF3Cqcvt8,https://www.youtube.com/watch?v=p6aF3Cqcvt8,Sowing marigold seeds is easy. They can also be started in seed trays or pots. Sow in spring,Howto & Style,no
7qmiiCt4eqs,https://www.youtube.com/watch?v=7qmiiCt4eqs,3 Ways to Attract More Bees and Pollinators to Your Garden 🐝 🦋,Education,no
hEQcAZ67eR0,https://www.youtube.com/watch?v=hEQcAZ67eR0,Fishing Tips for Beginners - Top 3 Ways to Catch More Bass,Sports,no
JeU_EYFH1Jk,https://www.youtube.com/watch?v=JeU_EYFH1Jk,Artificial intelligence comes to farming in India | BBC News,News & Politics,no
UR3d2JRuTA4,https://www.youtube.com/watch?v=UR3d2JRuTA4,Cotton weaving a better future together,News & Politics,no
ZGInM5ktBdE,https://www.youtube.com/watch?v=ZGInM5ktBdE,Video 4 Corn planting dates,People & Blogs,no
tWQnsO72zzY,https://www.youtube.com/watch?v=tWQnsO72zzY,‼️Update‼️Here’s Why Our Diaspora Client Booked For Our Site Visit & Giving Him Expert Advice,Education,no
RpBNg-wM4qM,https://www.youtube.com/watch?v=RpBNg-wM4qM,Top 5 Vegetables Grown in Bangladesh's Rainy Season #shorts #shortsfeed #farming #top5 #shortvideo,People & Blogs,no
2Aw5G3-Ki9g,https://www.youtube.com/watch?v=2Aw5G3-Ki9g,INCREASE PRODUCTION In Your Dairy Farming || Dairy Farm Management Tips,People & Blogs,no
zmJ0pS8HRdA,https://www.youtube.com/watch?v=zmJ0pS8HRdA,🌿 Grow Your Own Food: 10 Essential Vegetable Gardening Tips for Beginners! 🥕🍅,Howto & Style,no
s4M9DXEj_Uw,https://www.youtube.com/watch?v=s4M9DXEj_Uw,Field to Fork 2019: Best Management Practices to Produce More Potatoes,Education,no
IiUPHXjS8As,https://www.youtube.com/watch?v=IiUPHXjS8As,Challenges hinder growth of organic farming | NJ Business Beat,News & Politics,no
tXBki_ym6F4,https://www.youtube.com/watch?v=tXBki_ym6F4,How to Start a Farm Equipment Rental with Rent Invoice Billing App,People & Blogs,no
AkBNJYwhMuw,https://www.youtube.com/watch?v=AkBNJYwhMuw,FOOL-PROOF HYDROPONIC TOMATOES 🍅 #hydroponics #vegetables #gardening,Science & Technology,no
by_tFRwyZEk,https://www.youtube.com/watch?v=by_tFRwyZEk,Revolutionizing Agriculture: Exploring the Benefits of Smart farming technology.,People & Blogs,no
oxCcSHz_2u4,https://www.youtube.com/watch?v=oxCcSHz_2u4,Wheat Harvest in the UK | John Deere X9 in Flat Crop w/ 45 ft / 14m Flex Draper | Waldersey Farms,Autos & Vehicles,no
zo1szuKPj3M,https://www.youtube.com/watch?v=zo1szuKPj3M,Amazing Tractor Farm 🚜🌾 #amazingfarm #amazingtractor #farm #agriculturalmachine #agriculture #shots,People & Blogs,no
ANbtazkJ9Jw,https://www.youtube.com/watch?v=ANbtazkJ9Jw,Activism Through Agriculture - Trailer,Education,no
WFY9GI9akg0,https://www.youtube.com/watch?v=WFY9GI9akg0,Very healthy organic chicken eggs are produced from beautiful chickens #chickenfarming,People & Blogs,no
VqDdRkY9vCA,https://www.youtube.com/watch?v=VqDdRkY9vCA,What Are The Environmental Benefits Of Composting For Permaculture? - The World of Agriculture,People & Blogs,no
dAn-3fUqHRA,https://www.youtube.com/watch?v=dAn-3fUqHRA,This DIY Bottle Seeder is Peak Farming Innovation! 🌱😂 So SMART & EFFICIENT! #farminglife,Howto & Style,no
Z09_x7GgDnk,https://www.youtube.com/watch?v=Z09_x7GgDnk,Crop Rotation   Benefits &Techniques,Education,no
vYTcWhOmER4,https://www.youtube.com/watch?v=vYTcWhOmER4,A Look Inside | John Deere 900 Series Round Balers,Autos & Vehicles,no
GpyzI_cOpv8,https://www.youtube.com/watch?v=GpyzI_cOpv8,Easy way to turn your 10 gallon aquarium into an aquaponics system,People & Blogs,no
Yh4kIBzid1c,https://www.youtube.com/watch?v=Yh4kIBzid1c,GMO Foods Explained: What You Need to Know in 2024,People & Blogs,no
_yQKkZLENRc,https://www.youtube.com/watch?v=_yQKkZLENRc,🌱 The Future of Food: How GMO Crops Will Change the World!,Education,no
lNZsT_sHcA8,https://www.youtube.com/watch?v=lNZsT_sHcA8,Growing and harvesting large quantities of onions - Advanced agricultural techniques,People & Blogs,no
P73-AEK897k,https://www.youtube.com/watch?v=P73-AEK897k,CaSTCo: Tree planting with Stump Up for Trees,Nonprofits & Activism,no
m4ciZasSrqg,https://www.youtube.com/watch?v=m4ciZasSrqg,The Best Garden Hoe for Heavy Weeds,Howto & Style,no
oNTEmxF09qQ,https://www.youtube.com/watch?v=oNTEmxF09qQ,How to Make a Powerful JADAM Natural Pesticide by mixing JWA+JS+JHS for Gardeners. Homemade,Science & Technology,no
epp4b3SVOt4,https://www.youtube.com/watch?v=epp4b3SVOt4,The Rise of Urban Agriculture Benefits and Challenges of Growing Food in Cities,Entertainment,no
6hBgcI6ZQMg,https://www.youtube.com/watch?v=6hBgcI6ZQMg,Sustaining Our Ranching Heritage - King Ranch® Institute for Ranch Management 2023,People & Blogs,no
1MCyrRFZvBg,https://www.youtube.com/watch?v=1MCyrRFZvBg,Veganic Gardeners Question Time 25th June 2025,Education,no
qObe8Ug-o-s,https://www.youtube.com/watch?v=qObe8Ug-o-s,Bigfoot Gorilla And Grandpa Pick Jackfruit #farm #farmer #farming #farmlife #village #villagelife,Howto & Style,no
veMKjZfnytE,https://www.youtube.com/watch?v=veMKjZfnytE,Managing Cover Crops for Ecosystem Services in Vegetable Systems,Science & Technology,no
sJNiScEWmlY,https://www.youtube.com/watch?v=sJNiScEWmlY,Agritourism Activities,Education,no
rHl5CVT1vuA,https://www.youtube.com/watch?v=rHl5CVT1vuA,5 Herbal Medicine Books to Help START Your Apothecary! #herbs #herbalism #gardening #books #medicine,Education,no
ZJFce6KU49g,https://www.youtube.com/watch?v=ZJFce6KU49g,Our Hay Cutting Weapons - Sickle Mower Haybine & Discbine,People & Blogs,no
J3_z3bTUj4M,https://www.youtube.com/watch?v=J3_z3bTUj4M,3KW Solar Price with Subsidy | Solar Panels for Home,People & Blogs,no
My5Z7gC6eG8,https://www.youtube.com/watch?v=My5Z7gC6eG8,🏠 Milking Machine for Home Dairy 🐄 | Budget-Friendly & Efficient 💰,Science & Technology,no
WtLYme-Lzms,https://www.youtube.com/watch?v=WtLYme-Lzms,2022 Fruit School - Strawberry Weed Management,Education,no
EnxuJapI73U,https://www.youtube.com/watch?v=EnxuJapI73U,Short | Agri Innovations and Safeguarding Rural Livelihoods | Reliance Foundation Dialogues,Nonprofits & Activism,no
f3-3fU3mOBI,https://www.youtube.com/watch?v=f3-3fU3mOBI,Cold Start at 32 Degrees: Glow Plugs in Action | John Deere & Farmers Daughter,Entertainment,no
Xg_dOPztDmk,https://www.youtube.com/watch?v=Xg_dOPztDmk,Tractors Farmers and Construction Vehicles at Work! 1 hour 🚜👩🏾‍🌾 | John Deere Kids,People & Blogs,no
XeNA6XdMoF8,https://www.youtube.com/watch?v=XeNA6XdMoF8,Crop Rotation Made Simple - Rotate Your Vegetable Beds for Healthier Produce,Howto & Style,no
XudyFSQobl8,https://www.youtube.com/watch?v=XudyFSQobl8,planting a carrot seed for every new subscriber in grow a garden Roblox!,Gaming,no
RE5tvaveVak,https://www.youtube.com/watch?v=RE5tvaveVak,Vegetable Song | Songs for kids | The Singing Walrus,Education,no
bI6CBnQVHMU,https://www.youtube.com/watch?v=bI6CBnQVHMU,Indigenous food systems biocultural heritage and the SDGs (session four),Nonprofits & Activism,no
syYQHywCjOA,https://www.youtube.com/watch?v=syYQHywCjOA,Interesting  Rice Farming Techniques #satisfying #farming,Music,no
-UEJr2bBj8s,https://www.youtube.com/watch?v=-UEJr2bBj8s,Affordable Solar Irrigation Solutions for Farmers,People & Blogs,no
jYV5HQd_6bg,https://www.youtube.com/watch?v=jYV5HQd_6bg,Smart Hoe Makes Row Work Easy,People & Blogs,no
eNJ09z3zXjQ,https://www.youtube.com/watch?v=eNJ09z3zXjQ,Steps To Train Your Chickens To Be Smart  In 3 Days #tricks #training #interesting,Music,no
3zp2UJjTbFg,https://www.youtube.com/watch?v=3zp2UJjTbFg,How to Grow COFFEE TREES OUTSIDE OF THE TROPICS- A beginners guide for the home gardener! PART 1,Science & Technology,no
Cm92iUzBHsU,https://www.youtube.com/watch?v=Cm92iUzBHsU,How to Water Big Trees Like a Pro 🚰🌴,Education,no
KYTqyrl21ac,https://www.youtube.com/watch?v=KYTqyrl21ac,Agricultural Equipment Operator,Education,no
QWzaZ5QRJwo,https://www.youtube.com/watch?v=QWzaZ5QRJwo,David Forster -- Introduction to Soil Minerals,Nonprofits & Activism,no
1yRzkeV6sow,https://www.youtube.com/watch?v=1yRzkeV6sow,Skyrim: How To Change Farmhands All Methods Explained,Gaming,no
SBNnjblHUVs,https://www.youtube.com/watch?v=SBNnjblHUVs,Sustaining Our Ranching Heritage - King Ranch® Institute for Ranch Management,People & Blogs,no
8zrFUVhGWtw,https://www.youtube.com/watch?v=8zrFUVhGWtw,Natural farming working model | Sustainable Farming | Hydroponic&Vertical farming | Organic manure,People & Blogs,no
ReuCVUwThtU,https://www.youtube.com/watch?v=ReuCVUwThtU,What are the key principles of eco-conscious farming? eco-conscious farming best practices for,People & Blogs,no
flg_5FcrptA,https://www.youtube.com/watch?v=flg_5FcrptA,Unique Way to Raise Chickens #farming @RomFarm,Science & Technology,no
h5tPmtZBTtw,https://www.youtube.com/watch?v=h5tPmtZBTtw,Ocean View Farm Land for Sale in HAWAII • LANDIO,People & Blogs,no
bZHEmergV8U,https://www.youtube.com/watch?v=bZHEmergV8U,The Future Of Farm Commodities,News & Politics,no
ko8mGEpLITc,https://www.youtube.com/watch?v=ko8mGEpLITc,washid welding workshop 9719718400,Science & Technology,no
5fltGevv4kg,https://www.youtube.com/watch?v=5fltGevv4kg,🌿 SUSTAINABLE Tea: Key FARMING Practices 🌍 #ecofriendly #sustainablefarming #shorts,People & Blogs,no
OeQdGGr8eRE,https://www.youtube.com/watch?v=OeQdGGr8eRE,Chives The Profitable Short Season Crop #gardening  #financial #Farming #Agriculture #agribusiness,Education,no
ltI7JRrueRI,https://www.youtube.com/watch?v=ltI7JRrueRI,John Deere Farm Equipment Tour,People & Blogs,no
YIjRNQEyfpU,https://www.youtube.com/watch?v=YIjRNQEyfpU,This harvester costs more than your house 😳,People & Blogs,no
_5lqApxS3po,https://www.youtube.com/watch?v=_5lqApxS3po,Haylage VS Hay: Which One is Best for Your Dairy Herd?,Education,no
c_iYv3eGLY4,https://www.youtube.com/watch?v=c_iYv3eGLY4,The Essential Guide to Wheat Barley and Oats in Farming Simulator 25,Gaming,no
rxhTOB08M68,https://www.youtube.com/watch?v=rxhTOB08M68,How Does Agriculture Impact Caucasus Biodiversity? - Biology For Everyone,People & Blogs,no
lH78XP8knMA,https://www.youtube.com/watch?v=lH78XP8knMA,Pig Farming for Beginners (MUST WATCH),Pets & Animals,no
7gcXMbZJr4c,https://www.youtube.com/watch?v=7gcXMbZJr4c,1st yr. Vs Final yr. MBBS student 🔥🤯#shorts #neet,Education,no
cOe0EpTW6Mg,https://www.youtube.com/watch?v=cOe0EpTW6Mg,Browsing Equipment Dealerships,People & Blogs,no
LqLzR9j1Ngs,https://www.youtube.com/watch?v=LqLzR9j1Ngs,Tractor Operation Safety Maintenance Troubleshooting and Repair Introduction,Comedy,no
FKSqbiY_z2g,https://www.youtube.com/watch?v=FKSqbiY_z2g,Automatic Fruit Picker Tool: Smart Robot Harvests with Precision!,Science & Technology,no
1uTLb3TFKos,https://www.youtube.com/watch?v=1uTLb3TFKos,let’s harvest from my candy garden!,Entertainment,no
9ynPS9sQKVQ,https://www.youtube.com/watch?v=9ynPS9sQKVQ,The Greenery Garden Centre - Spring Flowers,Howto & Style,no
j5ABqouv6T0,https://www.youtube.com/watch?v=j5ABqouv6T0,Humus vs Compost – What's the True Difference in Plant Health,Howto & Style,no
dKyysTb3Phk,https://www.youtube.com/watch?v=dKyysTb3Phk,Alex's story: Youth in agribusiness in Kenya,News & Politics,no
ZjFEYkfU0zA,https://www.youtube.com/watch?v=ZjFEYkfU0zA,Preparing for Winter - Round bale storage,People & Blogs,no
joXiq8zp7P0,https://www.youtube.com/watch?v=joXiq8zp7P0,Recommended Agricultural Irrigation Sprinkler with Adjustable Mist Water Spray Head - Helping Ha,People & Blogs,no
WkQ1O0nz47c,https://www.youtube.com/watch?v=WkQ1O0nz47c,“Pigs on the Loose!” 🐷 Farm Animal Adventure | Floor is Lava Game | Danny Go! Dance Songs for Kids,Entertainment,no
p2igb7FSZHQ,https://www.youtube.com/watch?v=p2igb7FSZHQ,98: Is Your Ranch an Asset or a Liability?,Entertainment,no
cSXyEh3UzG4,https://www.youtube.com/watch?v=cSXyEh3UzG4,4021 🌳🍆🥥🥬🍏 #cooking #photography #FarmLife #claas #cows,People & Blogs,no
hgLD53X7Uvo,https://www.youtube.com/watch?v=hgLD53X7Uvo,Extension service is a farmer's tool,Education,no
wlXjjCnrxpM,https://www.youtube.com/watch?v=wlXjjCnrxpM,The process of preparing the edge of a wheat field for mowing with a combine,People & Blogs,no
TtfvIk-51Zs,https://www.youtube.com/watch?v=TtfvIk-51Zs,How to keep your berries fresh for up to 2 weeks! 🫐🍓 #freshproduce #fridge #berries,Howto & Style,no
XASzvRBV0W4,https://www.youtube.com/watch?v=XASzvRBV0W4,Does crop rotation and intercropping work??,People & Blogs,no
OjYIBpp-qIM,https://www.youtube.com/watch?v=OjYIBpp-qIM,Agrarian Structure and Land Relations | Indian Economy | CUET PG Economics | IAS Economics Optional,Education,no
5ZqqXHz_xyo,https://www.youtube.com/watch?v=5ZqqXHz_xyo,Sustainable Agriculture: A Better Way to Feed The World? | A Thrivable Life Podcast | Episode 05,Nonprofits & Activism,no
kqTi8ERDKvg,https://www.youtube.com/watch?v=kqTi8ERDKvg,How farmers use rotational grazing for sustainable agriculture 🌱🐑,Nonprofits & Activism,no
vo-teDe0muI,https://www.youtube.com/watch?v=vo-teDe0muI,Visit My Granny King Chilli Farm / Life In Village,People & Blogs,no
A4HQzX3kuKg,https://www.youtube.com/watch?v=A4HQzX3kuKg,Essential Tips for New Sheep Owners. Sheep Care Basics,Howto & Style,no
fZAXtDT8ZTQ,https://www.youtube.com/watch?v=fZAXtDT8ZTQ,concrete grain silos2 ton silo for salecement mixer machine priceChinaFactory,People & Blogs,no
jyu_nFiMBb4,https://www.youtube.com/watch?v=jyu_nFiMBb4,State of the World’s Forests 2016: Forests and agriculture - land use challenges and opportunities,Nonprofits & Activism,no
OfOZ-sTsD94,https://www.youtube.com/watch?v=OfOZ-sTsD94,Marriage Advice || Available Rental Equipment || Northern Colorado,Autos & Vehicles,no
SR6ZCnrZnkk,https://www.youtube.com/watch?v=SR6ZCnrZnkk,Cool strawberry harvesting machine.,People & Blogs,no
lp7QY1TguhA,https://www.youtube.com/watch?v=lp7QY1TguhA,Diy mini chaff cutter machine part 2 | mini tractor | @Mini Creative #minicreative #minimachine#0985,People & Blogs,no
6IEpVPE6eWI,https://www.youtube.com/watch?v=6IEpVPE6eWI,#shorts | ...CALLING DR. PIMPLE POPPER! 🌋👨‍⚕️,People & Blogs,no
47Q4wu7By9c,https://www.youtube.com/watch?v=47Q4wu7By9c,.#harriston #croptec #agriculturalmachinery #agriculturalimplements #rotarytiller #originalfactory,People & Blogs,no
4TfZcsxnGO8,https://www.youtube.com/watch?v=4TfZcsxnGO8,The Positive Effect of Cover Crops on Soil Health,People & Blogs,no
aXpsStCy7dk,https://www.youtube.com/watch?v=aXpsStCy7dk,What Vegetable Crops I'm Growing and Sowing NOW in WINTER Garden,Howto & Style,no
MqeOGrevrG0,https://www.youtube.com/watch?v=MqeOGrevrG0,Baling my hay field for the first time after seeding.,People & Blogs,no
70TnMGufZSs,https://www.youtube.com/watch?v=70TnMGufZSs,11. IRRI Agronomy Challenge: Assessing Biotic Influences at Maximum Tillering (16 February 2012),Education,no
ttmaSctZ8Lg,https://www.youtube.com/watch?v=ttmaSctZ8Lg,How to Create Long-Term Viable Urban Farming Businesses - Karen Washington,Science & Technology,no
49e-o9wO3sQ,https://www.youtube.com/watch?v=49e-o9wO3sQ,Designing Fences for Farm Animals: Safety Durability and Function,Howto & Style,no
I9ggZGgVy0Q,https://www.youtube.com/watch?v=I9ggZGgVy0Q,Save Hay With Cold-Grazer Rye!,Howto & Style,no
ucqa1MNbi6k,https://www.youtube.com/watch?v=ucqa1MNbi6k,Corn harvester right in the field the daily life of farmers #farm #dailylife harvester,Entertainment,no
tGONxVK-Ri8,https://www.youtube.com/watch?v=tGONxVK-Ri8,Multistakeholder platforms as a best practice for supporting sustainable agriculture...,Science & Technology,no
0N0n5rkz6P4,https://www.youtube.com/watch?v=0N0n5rkz6P4,Ghaza’s maize planting technique.#MaizePlantingTips #ExpertGardening #GrowBigCorn,Howto & Style,no
IEDLfqqTA6E,https://www.youtube.com/watch?v=IEDLfqqTA6E,Pregnant Robot Working on the Farm! 🌽💪 #shorts #robot #robots #ai #viralshorts ‎⁨@AIRobotsLife⁩,People & Blogs,no
eLbBhBjtw4s,https://www.youtube.com/watch?v=eLbBhBjtw4s,Unit 6 Lecture 6 - Alternatives to Pesticides,Science & Technology,no
